Group,Customer_Segment,Sales_Before,Sales_After,Customer_Satisfaction_Before,Customer_Satisfaction_After,Purchase_Made
Treatment,Low Value,154.0988575618502,234.0811073687122,57.93608404265133,57.13107653924809,Yes
Control,Low Value,275.3616686835354,330.2610732216538,54.40962081100811,50.4720051699898,Yes
Treatment,High Value,215.4691343723824,334.5186199041587,84.14466183314637,75.02944226081583,Yes
Treatment,Low Value,196.7558432400668,318.3264668721712,49.56884136929077,53.19912287169939,No
Treatment,Medium Value,267.79321012845685,410.30993596787255,69.60643361181387,67.04766479303925,No
Treatment,High Value,337.8009079523841,530.4365743844868,98.0366858417184,92.41532394088361,Yes
Control,Medium Value,155.6488994856171,177.2742436542802,58.080442084610716,62.68020511074538,Yes
Control,Low Value,163.0359582540984,189.14416578831535,54.0055501735981,44.895757815931006,No
Treatment,Medium Value,204.05904806611292,313.22006529324227,76.8684808629997,98.36551441962241,No
Treatment,Medium Value,172.08826788658894,260.12729211797665,77.3979427571946,78.0503194971204,Yes
Control,Low Value,223.52921196818278,269.5429499166035,60.39411902705933,60.160760418161615,No
Control,High Value,174.92449552593425,208.3701302993194,85.02781702056508,89.99915524407416,No
Treatment,Medium Value,269.8646379590773,425.9659004369677,56.80318035421547,51.2344244867662,Yes
Control,Low Value,210.58699250520192,245.9254128545109,57.589578482059125,72.06101189143163,No
Treatment,High Value,296.1754839902183,461.830843540608,88.18197972401393,96.51206796067173,No
Treatment,High Value,179.35871213675026,271.4941812187621,100.0,81.21098560209143,Yes
Control,High Value,201.2379896160257,248.70312473692834,91.4915502700715,78.98890913273446,Yes
Control,Medium Value,249.54564669500132,291.9089220976475,84.41822463585015,83.41623280808449,No
Treatment,Medium Value,244.15030413569505,365.2248045401432,67.32943497647109,78.22829697054999,Yes
Treatment,Medium Value,189.1325651066973,288.7320953642852,82.97067209606259,100.0,Yes
Control,High Value,214.4776169521188,248.41746695224214,87.63859129038461,92.83260435882708,No
Treatment,Medium Value,185.81421646915763,289.369726934809,76.36604654318636,94.16178397378901,Yes
Control,Low Value,179.08529953332396,216.97529407139814,41.3399918048911,50.93205516182854,Yes
Treatment,Medium Value,155.56275052202062,246.84723985568107,81.09228601541155,99.49313619770128,No
Control,Medium Value,147.36555710483668,162.46087498141867,68.16268710229217,68.64344470930969,Yes
Control,High Value,283.5983628295529,343.7874539795319,95.69055090022302,95.81946726194562,Yes
Control,Medium Value,188.92695158043543,226.8247018009479,65.98985897416246,76.70359578367375,Yes
Treatment,Low Value,231.2853085210247,364.3377767975285,61.77627436909958,63.43243028796587,Yes
Treatment,High Value,255.93171792825794,405.12758017212593,91.46711720063713,100.0,Yes
Control,Low Value,198.8989630370819,234.10802795389884,55.613935911458,49.70105863299474,No
Treatment,High Value,189.76757875994264,286.24497546652856,100.0,100.0,Yes
Control,High Value,168.63442668605214,203.1428212626054,58.19141706635857,65.50020110682951,Yes
Control,Medium Value,187.93972033733652,230.14517567003412,66.77965864903751,87.43669218600905,No
Treatment,Low Value,254.09874891100483,385.87908549895116,53.70807847568192,58.905972486713985,No
Treatment,High Value,275.9937642172474,429.23174417737,78.53933040927245,94.08920303377768,No
Control,Medium Value,174.0555031447018,204.3696243177601,73.05094828754153,94.49777588845797,Yes
Treatment,High Value,202.63725245385555,309.6467833712946,72.97329007614536,88.70791072244629,No
Treatment,High Value,174.58307810385554,267.04104471433334,75.35466370528913,75.7508908206405,Yes
Control,High Value,143.96149979830312,175.71836136415934,95.43064190649402,100.0,No
Control,High Value,228.36026335331042,276.47820216839915,76.5275292514392,94.78473997122839,No
Treatment,High Value,325.0465590644062,497.37648027129836,94.13298499176577,93.976163143834,Yes
Control,High Value,331.3072093930788,386.82751956117716,80.3078092637157,78.70715842013611,Yes
Control,Medium Value,236.5462230361329,289.109892889059,65.31185266248195,67.50826872137095,No
Treatment,High Value,196.4346405258037,311.5600186644847,76.19452432864475,93.47438192304865,Yes
Control,Low Value,123.92144784329817,154.33484805168735,45.97697119884343,43.214864652389906,No
Control,Medium Value,257.10116029256676,310.53355371495513,66.1448347399052,73.25230632749421,Yes
Treatment,Low Value,207.21621754206646,331.24485745057444,47.411663289297024,57.33018425247665,No
Treatment,High Value,210.13587436913775,305.55059650002534,89.44330432705948,89.02355378155677,Yes
Control,Low Value,164.80872332192487,195.906036370635,38.810790854950845,45.960848515264914,No
Control,High Value,256.28853417490404,301.36245980402146,79.86501908479988,91.20934979045772,Yes
Treatment,High Value,182.1880112234213,299.6785474642809,100.0,100.0,No
Treatment,Medium Value,221.29349137719413,333.869912798271,59.010103446052575,66.19928939307493,Yes
Treatment,Medium Value,153.10447841819516,226.3415587143811,63.86019086802756,71.73491807040513,Yes
Treatment,High Value,355.398642759822,546.9493069019068,100.0,100.0,Yes
Control,Medium Value,183.27423948933736,215.3256130393672,71.7168693097465,49.88865399932755,Yes
Treatment,Low Value,211.96990398653472,326.35094538496566,40.68560228239639,51.78008873395608,Yes
Treatment,Medium Value,151.38313174100728,241.56085133779249,77.02321857295013,88.13525070821433,No
Control,Medium Value,199.70861692019898,247.35198962739193,81.89028674619081,100.0,No
Treatment,Low Value,235.89953960744216,373.33507056764927,54.71857027023264,61.40801631005952,Yes
Control,Medium Value,258.0167264760131,323.4284322791226,66.17803278450997,63.807969308847106,Yes
Treatment,High Value,265.09401839025765,422.80665092241793,65.67555995293789,74.90991936004431,No
Treatment,Low Value,177.41902530088558,270.58541854974794,48.480188514405924,46.88158244516876,No
Treatment,High Value,179.49100229906705,277.0038072964978,70.46905119609528,93.65977292176157,Yes
Control,Low Value,135.50630240506896,165.70365311238996,54.25451682888803,38.25263383786146,No
Control,High Value,306.34111709594254,358.2454648448948,98.74663149868589,83.32505251493146,No
Treatment,High Value,234.3186658287674,360.771370441094,76.06346311072147,69.76263946321846,Yes
Control,Medium Value,223.23083436131998,270.44622958685335,76.73062027148211,69.16620155940348,No
Control,High Value,302.2197835119416,374.0001265319493,66.360196491288,68.67559520830444,Yes
Control,Medium Value,241.22138570284216,288.2397772503735,68.42152825940359,69.13818818270941,No
Control,Low Value,178.13391536638636,213.53572814640663,38.54872732547691,48.76955314044087,No
Control,High Value,263.92774127542134,318.61709881330046,91.29460979151565,72.75351614242429,Yes
Control,High Value,196.3799943377146,222.36605015993314,100.0,100.0,Yes
Treatment,Low Value,110.78269517038633,168.53960814386525,49.824165299359066,54.86902472618169,Yes
Treatment,Low Value,258.2566156770235,395.0494300785111,55.43405231509694,51.93255505904126,Yes
Control,High Value,204.78754640801628,249.395720612378,81.91523265972525,68.6687287803025,No
Treatment,Low Value,170.75233787464438,261.5222764241405,57.35120769117206,66.77995273520308,No
Treatment,Medium Value,187.95868662889902,301.0204415655214,81.171260703353,88.21729401853456,Yes
Treatment,Low Value,165.54745736235506,259.67316509459806,54.14785173070526,40.965932381555014,No
Treatment,Low Value,235.6420425601412,364.7429248287863,50.845040722309534,48.587080787076175,Yes
Control,High Value,255.45509265758164,301.1349174686294,93.6437398990538,93.26088851150507,No
Treatment,Medium Value,184.23474900103835,279.798704921589,88.23749500473144,100.0,No
Treatment,Low Value,126.55153573076088,207.26829048630026,56.305893458302876,45.62770203102592,Yes
Control,Medium Value,222.61423438452945,253.16648753643477,60.63445276411105,55.92261820403658,No
Control,Medium Value,85.11919028664651,100.1465446876501,88.15507154150662,100.0,Yes
Treatment,Medium Value,216.8295495542909,337.0044109590251,61.25716332834005,67.48120205025324,Yes
Treatment,High Value,305.48222312672584,454.5992636714951,77.8425037022892,100.0,Yes
Treatment,Low Value,184.8421618749633,296.0034201386487,61.26662268107766,50.47319867310985,Yes
Treatment,High Value,293.80245480307156,458.04075916445055,82.59436881510051,71.25773194603033,Yes
Treatment,Low Value,131.97897644322444,209.379510603468,58.81476834394849,59.38953510699562,No
Treatment,Low Value,280.8083476888839,441.6405224759485,57.16592354909435,63.61586578058523,Yes
Control,High Value,292.5403097943661,355.5340210286216,95.91206497500437,100.0,No
Treatment,Medium Value,225.75398170657624,356.6704407602743,84.9037014723908,98.32739909012199,No
Treatment,Medium Value,170.0145417479239,269.7079733143839,66.25090403462285,70.89370202697191,Yes
Control,Low Value,158.15366281581998,190.57445167458883,53.04523227845066,49.05435683058486,No
Control,High Value,226.28896334321783,276.54760397240506,76.4674206638342,90.82224794886905,No
Control,Medium Value,264.03734704199076,332.0448196200089,79.27678348010546,68.5092922332646,No
Control,Medium Value,149.5903570042629,172.73967750504815,73.5559630005747,67.0337809729575,Yes
Treatment,Low Value,187.88103087427504,294.99705104954694,63.798729675612094,56.46646894223724,No
Treatment,Low Value,225.23460449062765,355.5901843761232,55.45772521569123,61.420827570561954,No
Treatment,High Value,279.94851243080643,421.0174939332146,100.0,100.0,No
Treatment,Low Value,229.08174454398605,369.1539172589816,52.04254760508374,46.588490205236866,Yes
Treatment,Medium Value,145.59045367369376,230.30018829742951,74.42190705355183,70.8834163780374,No
Treatment,Medium Value,263.0964160781277,410.9034943342583,73.44131669545824,74.27623135952854,No
Control,Medium Value,215.96196416243436,255.39408129718208,62.541502061760475,75.00424891604759,Yes
Treatment,Medium Value,156.71567739275002,249.1985836869975,52.79903327368211,55.35456149377268,No
Control,High Value,234.74624559229815,272.4412648127429,94.94218389829904,99.68369591190968,No
Control,High Value,115.58664473316931,148.6619470716752,70.05998638418723,85.50177220105087,No
Treatment,Low Value,216.1484437484853,342.8808858800426,57.1997429431759,61.45833767115884,Yes
Control,Low Value,96.56432573505244,113.78498354779808,31.470244742311372,76.0,Yes
Treatment,Low Value,122.04507293761051,198.89697588358965,53.187800631485175,56.13625017477679,No
Control,High Value,206.23943596444303,234.0049833246348,93.05280535292228,100.0,No
Treatment,Medium Value,162.37615569796586,243.21593950494824,73.80107973143261,83.30549697140114,No
Control,Low Value,156.95999213099844,187.27160496156895,60.162099886828145,76.0,Yes
Treatment,Medium Value,98.45913661153337,152.3691483078214,66.8539610445251,88.58889330364383,No
Treatment,Low Value,118.64494960093599,186.47944530077766,44.785874904645105,46.13299029108464,Yes
Treatment,Low Value,177.1708690001145,276.0399307266912,40.51541173391914,42.37818115520826,Yes
Treatment,Low Value,176.4104552523348,282.3075885586385,50.74333361070783,42.754525920337386,No
Treatment,Low Value,224.85068588296426,338.46154535159855,40.45223937048512,35.71633985672655,No
Control,Low Value,151.158243380915,169.39524064872242,54.31642589049908,68.37194792864469,No
Control,Medium Value,181.4159775853785,207.53974480752245,72.57170390408889,87.81343130866262,Yes
Control,Low Value,167.36333455695924,192.24514248022797,49.69736096723966,36.88435338217515,No
Treatment,Medium Value,198.06185506230582,307.2467874950733,79.71501378399708,91.40556943625852,Yes
Control,High Value,222.6094365362669,264.47345562931065,92.05813914857113,100.0,Yes
Treatment,Low Value,168.61543335620206,263.5531026682979,47.747400706067346,61.811805371184384,No
Treatment,Medium Value,230.1936020400145,360.00954906407503,66.1826729431625,77.65583793643853,No
Control,High Value,359.1396587366522,431.1644519530441,100.0,100.0,No
Control,High Value,185.58702578316775,210.66633274645528,66.07550024107748,70.69452151272638,No
Treatment,High Value,245.40016894461633,378.7860819769847,83.69111308007452,82.91448196448573,Yes
Control,Medium Value,207.11431005117095,243.909683675829,73.79131835264448,89.45441805173863,No
Treatment,Low Value,229.76233563044704,365.4886944797879,49.44921769360303,49.92882299044953,Yes
Treatment,Low Value,196.26206294932948,306.95734123389224,48.67666699715742,22.50973212800993,No
Treatment,Medium Value,203.84622026439388,316.89695559556594,81.07598514466048,94.68511549025776,No
Treatment,Low Value,130.59406477068174,194.92379710014785,69.29642913770793,64.31081446195687,No
Treatment,Medium Value,241.31683795696293,372.1638264329293,70.24902619495936,74.18895702119424,No
Control,Low Value,136.3223931094719,167.32051863145907,54.414214004482474,71.25632563312428,No
Control,High Value,289.9115598847079,342.9359304651664,98.47470584458702,100.0,Yes
Treatment,Low Value,211.91464282929735,331.57375470265987,45.71373419733226,54.25935698186138,No
Treatment,Medium Value,207.53184528543832,316.99096218802214,70.18962367259498,91.02804255318387,No
Control,Medium Value,139.99874719428493,173.68000179896757,86.03061955978725,97.59848375812221,Yes
Control,High Value,259.80567925883753,300.66635691005996,100.0,100.0,Yes
Treatment,Medium Value,299.023717376664,479.8454900674234,58.40964471085688,75.53858534203003,No
Control,Low Value,168.6064062844216,205.25009289256116,45.42309117334086,43.7737311632944,Yes
Treatment,Low Value,151.07148551075036,237.51665153829174,50.88980401149621,44.718211094183,No
Control,High Value,225.40976124450933,271.5213889230523,85.39929548068693,100.0,Yes
Treatment,Medium Value,231.25867083843806,353.2980932492497,79.65865689162477,89.03779537862958,No
Control,High Value,198.90938478227466,241.848343462303,88.47365075734245,99.81649933303244,No
Treatment,Low Value,230.87072046450737,354.71178021045614,61.5228034746258,59.460873454047785,No
Control,High Value,338.61278776035505,390.5128941655834,92.13907023374779,93.85889720609514,No
Control,Medium Value,222.4098993023981,265.9840337679386,69.50094739999675,83.23448526480405,No
Treatment,High Value,208.38366628831193,316.43810782946923,94.73146785225663,90.79979427783321,No
Control,Medium Value,229.20382611799036,274.45538442580573,48.490767546444026,52.55293655367776,Yes
Treatment,Medium Value,255.99329731174396,397.29260753509567,66.68520879580471,65.7357480212552,No
Control,Low Value,188.14006662793182,216.60476580610666,50.90270421415801,44.402095618725724,Yes
Treatment,Low Value,215.71654942226303,346.25382037511133,42.46992170618742,47.32227757888873,No
Control,Low Value,226.86328996832657,267.21006327876563,64.62413013884391,73.06404803520765,No
